Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,10:24:53,0.052
12/5/2022,10:24:54,0.05
12/5/2022,10:24:55,0.051
12/5/2022,10:24:56,0.047
12/5/2022,10:24:57,0.048
12/5/2022,10:24:58,0.045
12/5/2022,10:24:59,0.05
12/5/2022,10:25:00,0.045
12/5/2022,10:25:01,0.042
12/5/2022,10:25:02,0.045
12/5/2022,10:25:03,0.036
12/5/2022,10:25:04,0.053
12/5/2022,10:25:05,0.056
12/5/2022,10:25:06,0.048
12/5/2022,10:25:07,0.051
12/5/2022,10:25:08,0.062
12/5/2022,10:25:09,0.064
12/5/2022,10:25:10,0.067
12/5/2022,10:25:11,0.083
12/5/2022,10:25:12,0.064
12/5/2022,10:25:13,0.077
12/5/2022,10:25:14,0.07
12/5/2022,10:25:15,0.062
12/5/2022,10:25:16,0.098
12/5/2022,10:25:17,0.044
12/5/2022,10:25:18,0.049
12/5/2022,10:25:19,0.046
12/5/2022,10:25:20,0.037
12/5/2022,10:25:21,0.069
12/5/2022,10:25:22,0.04
12/5/2022,10:25:23,0.04
12/5/2022,10:25:24,0.06
12/5/2022,10:25:25,0.05
12/5/2022,10:25:26,0.041
12/5/2022,10:25:27,0.051
12/5/2022,10:25:28,0.05
12/5/2022,10:25:29,0.063
12/5/2022,10:25:30,0.066
12/5/2022,10:25:31,0.074
12/5/2022,10:25:32,0.064
12/5/2022,10:25:33,0.076
12/5/2022,10:25:34,0.069
12/5/2022,10:25:35,0.063
12/5/2022,10:25:36,0.055
12/5/2022,10:25:37,0.054
12/5/2022,10:25:38,0.066
12/5/2022,10:25:39,0.057
12/5/2022,10:25:40,0.05
12/5/2022,10:25:41,0.056
12/5/2022,10:25:42,0.055
12/5/2022,10:25:43,0.042
12/5/2022,10:25:44,0.044
12/5/2022,10:25:45,0.089
12/5/2022,10:25:46,0.047
12/5/2022,10:25:47,0.043
12/5/2022,10:25:48,0.045
12/5/2022,10:25:49,0.039
12/5/2022,10:25:50,0.031
12/5/2022,10:25:51,0.048
12/5/2022,10:25:52,0.048
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,11:24:53,0.044
12/5/2022,11:24:54,0.065
12/5/2022,11:24:55,0.048
12/5/2022,11:24:56,0.055
12/5/2022,11:24:57,0.051
12/5/2022,11:24:58,0.06
12/5/2022,11:24:59,0.045
12/5/2022,11:25:00,0.039
12/5/2022,11:25:01,0.051
12/5/2022,11:25:02,0.047
12/5/2022,11:25:03,0.053
12/5/2022,11:25:04,0.043
12/5/2022,11:25:05,0.034
12/5/2022,11:25:06,0.033
12/5/2022,11:25:07,0.03
12/5/2022,11:25:08,0.032
12/5/2022,11:25:09,0.05
12/5/2022,11:25:10,0.021
12/5/2022,11:25:11,0.025
12/5/2022,11:25:12,0.022
12/5/2022,11:25:13,0.023
12/5/2022,11:25:14,0.032
12/5/2022,11:25:15,0.021
12/5/2022,11:25:16,0.022
12/5/2022,11:25:17,0.026
12/5/2022,11:25:18,0.037
12/5/2022,11:25:19,0.034
12/5/2022,11:25:20,0.035
12/5/2022,11:25:21,0.037
12/5/2022,11:25:22,0.048
12/5/2022,11:25:23,0.046
12/5/2022,11:25:24,0.043
12/5/2022,11:25:25,0.046
12/5/2022,11:25:26,0.046
12/5/2022,11:25:27,0.046
12/5/2022,11:25:28,0.056
12/5/2022,11:25:29,0.048
12/5/2022,11:25:30,0.045
12/5/2022,11:25:31,0.043
12/5/2022,11:25:32,0.049
12/5/2022,11:25:33,0.049
12/5/2022,11:25:34,0.045
12/5/2022,11:25:35,0.032
12/5/2022,11:25:36,0.037
12/5/2022,11:25:37,0.037
12/5/2022,11:25:38,0.039
12/5/2022,11:25:39,0.039
12/5/2022,11:25:40,0.039
12/5/2022,11:25:41,0.024
12/5/2022,11:25:42,0.037
12/5/2022,11:25:43,0.039
12/5/2022,11:25:44,0.042
12/5/2022,11:25:45,0.02
12/5/2022,11:25:46,0.032
12/5/2022,11:25:47,0.032
12/5/2022,11:25:48,0.04
12/5/2022,11:25:49,0.066
12/5/2022,11:25:50,0.041
12/5/2022,11:25:51,0.02
12/5/2022,11:25:52,0.026
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,12:24:53,0.044
12/5/2022,12:24:54,0.029
12/5/2022,12:24:55,0.032
12/5/2022,12:24:56,0.028
12/5/2022,12:24:57,0.044
12/5/2022,12:24:58,0.034
12/5/2022,12:24:59,0.022
12/5/2022,12:25:00,0.018
12/5/2022,12:25:01,0.028
12/5/2022,12:25:02,0.024
12/5/2022,12:25:03,0.014
12/5/2022,12:25:04,0.032
12/5/2022,12:25:05,0.024
12/5/2022,12:25:06,0.032
12/5/2022,12:25:07,0.032
12/5/2022,12:25:08,0.037
12/5/2022,12:25:09,0.029
12/5/2022,12:25:10,0.037
12/5/2022,12:25:11,0.049
12/5/2022,12:25:12,0.034
12/5/2022,12:25:13,0.036
12/5/2022,12:25:14,0.037
12/5/2022,12:25:15,0.049
12/5/2022,12:25:16,0.053
12/5/2022,12:25:17,0.041
12/5/2022,12:25:18,0.04
12/5/2022,12:25:19,0.04
12/5/2022,12:25:20,0.039
12/5/2022,12:25:21,0.047
12/5/2022,12:25:22,0.042
12/5/2022,12:25:23,0.052
12/5/2022,12:25:24,0.042
12/5/2022,12:25:25,0.048
12/5/2022,12:25:26,0.042
12/5/2022,12:25:27,0.042
12/5/2022,12:25:28,0.058
12/5/2022,12:25:29,0.046
12/5/2022,12:25:30,0.06
12/5/2022,12:25:31,0.042
12/5/2022,12:25:32,0.06
12/5/2022,12:25:33,0.048
12/5/2022,12:25:34,0.06
12/5/2022,12:25:35,0.046
12/5/2022,12:25:36,0.055
12/5/2022,12:25:37,0.041
12/5/2022,12:25:38,0.05
12/5/2022,12:25:39,0.042
12/5/2022,12:25:40,0.042
12/5/2022,12:25:41,0.047
12/5/2022,12:25:42,0.037
12/5/2022,12:25:43,0.046
12/5/2022,12:25:44,0.046
12/5/2022,12:25:45,0.04
12/5/2022,12:25:46,0.039
12/5/2022,12:25:47,0.039
12/5/2022,12:25:48,0.025
12/5/2022,12:25:49,0.03
12/5/2022,12:25:50,0.027
12/5/2022,12:25:51,0.026
12/5/2022,12:25:52,0.02
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,13:24:53,0.067
12/5/2022,13:24:54,0.064
12/5/2022,13:24:55,0.068
12/5/2022,13:24:56,0.101
12/5/2022,13:24:57,0.083
12/5/2022,13:24:58,0.078
12/5/2022,13:24:59,0.086
12/5/2022,13:25:00,0.071
12/5/2022,13:25:01,0.097
12/5/2022,13:25:02,0.073
12/5/2022,13:25:03,0.085
12/5/2022,13:25:04,0.093
12/5/2022,13:25:05,0.105
12/5/2022,13:25:06,0.083
12/5/2022,13:25:07,0.089
12/5/2022,13:25:08,0.072
12/5/2022,13:25:09,0.069
12/5/2022,13:25:10,0.086
12/5/2022,13:25:11,0.089
12/5/2022,13:25:12,0.114
12/5/2022,13:25:13,0.077
12/5/2022,13:25:14,0.096
12/5/2022,13:25:15,0.082
12/5/2022,13:25:16,0.08
12/5/2022,13:25:17,0.101
12/5/2022,13:25:18,0.096
12/5/2022,13:25:19,0.07
12/5/2022,13:25:20,0.099
12/5/2022,13:25:21,0.085
12/5/2022,13:25:22,0.097
12/5/2022,13:25:23,0.094
12/5/2022,13:25:24,0.077
12/5/2022,13:25:25,0.086
12/5/2022,13:25:26,0.079
12/5/2022,13:25:27,0.103
12/5/2022,13:25:28,0.074
12/5/2022,13:25:29,0.096
12/5/2022,13:25:30,0.086
12/5/2022,13:25:31,0.103
12/5/2022,13:25:32,0.098
12/5/2022,13:25:33,0.082
12/5/2022,13:25:34,0.101
12/5/2022,13:25:35,0.095
12/5/2022,13:25:36,0.069
12/5/2022,13:25:37,0.09
12/5/2022,13:25:38,0.102
12/5/2022,13:25:39,0.086
12/5/2022,13:25:40,0.099
12/5/2022,13:25:41,0.089
12/5/2022,13:25:42,0.086
12/5/2022,13:25:43,0.113
12/5/2022,13:25:44,0.093
12/5/2022,13:25:45,0.091
12/5/2022,13:25:46,0.106
12/5/2022,13:25:47,0.097
12/5/2022,13:25:48,0.092
12/5/2022,13:25:49,0.077
12/5/2022,13:25:50,0.078
12/5/2022,13:25:51,0.094
12/5/2022,13:25:52,0.077
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,14:24:53,0.101
12/5/2022,14:24:54,0.101
12/5/2022,14:24:55,0.094
12/5/2022,14:24:56,0.138
12/5/2022,14:24:57,0.096
12/5/2022,14:24:58,0.108
12/5/2022,14:24:59,0.092
12/5/2022,14:25:00,0.104
12/5/2022,14:25:01,0.107
12/5/2022,14:25:02,0.097
12/5/2022,14:25:03,0.121
12/5/2022,14:25:04,0.096
12/5/2022,14:25:05,0.102
12/5/2022,14:25:06,0.091
12/5/2022,14:25:07,0.111
12/5/2022,14:25:08,0.085
12/5/2022,14:25:09,0.079
12/5/2022,14:25:10,0.083
12/5/2022,14:25:11,0.084
12/5/2022,14:25:12,0.076
12/5/2022,14:25:13,0.099
12/5/2022,14:25:14,0.09
12/5/2022,14:25:15,0.09
12/5/2022,14:25:16,0.081
12/5/2022,14:25:17,0.078
12/5/2022,14:25:18,0.07
12/5/2022,14:25:19,0.104
12/5/2022,14:25:20,0.071
12/5/2022,14:25:21,0.087
12/5/2022,14:25:22,0.083
12/5/2022,14:25:23,0.088
12/5/2022,14:25:24,0.079
12/5/2022,14:25:25,0.074
12/5/2022,14:25:26,0.072
12/5/2022,14:25:27,0.076
12/5/2022,14:25:28,0.074
12/5/2022,14:25:29,0.075
12/5/2022,14:25:30,0.07
12/5/2022,14:25:31,0.079
12/5/2022,14:25:32,0.065
12/5/2022,14:25:33,0.078
12/5/2022,14:25:34,0.069
12/5/2022,14:25:35,0.09
12/5/2022,14:25:36,0.065
12/5/2022,14:25:37,0.067
12/5/2022,14:25:38,0.068
12/5/2022,14:25:39,0.09
12/5/2022,14:25:40,0.068
12/5/2022,14:25:41,0.078
12/5/2022,14:25:42,0.08
12/5/2022,14:25:43,0.085
12/5/2022,14:25:44,0.078
12/5/2022,14:25:45,0.083
12/5/2022,14:25:46,0.073
12/5/2022,14:25:47,0.091
12/5/2022,14:25:48,0.089
12/5/2022,14:25:49,0.069
12/5/2022,14:25:50,0.105
12/5/2022,14:25:51,0.125
12/5/2022,14:25:52,0.092
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,15:24:54,0.087
12/5/2022,15:24:55,0.079
12/5/2022,15:24:56,0.076
12/5/2022,15:24:57,0.077
12/5/2022,15:24:58,0.086
12/5/2022,15:24:59,0.083
12/5/2022,15:25:00,0.077
12/5/2022,15:25:01,0.081
12/5/2022,15:25:02,0.072
12/5/2022,15:25:03,0.073
12/5/2022,15:25:04,0.076
12/5/2022,15:25:05,0.075
12/5/2022,15:25:06,0.074
12/5/2022,15:25:07,0.071
12/5/2022,15:25:08,0.098
12/5/2022,15:25:09,0.074
12/5/2022,15:25:10,0.065
12/5/2022,15:25:11,0.071
12/5/2022,15:25:12,0.065
12/5/2022,15:25:13,0.068
12/5/2022,15:25:14,0.073
12/5/2022,15:25:15,0.062
12/5/2022,15:25:16,0.07
12/5/2022,15:25:17,0.052
12/5/2022,15:25:18,0.069
12/5/2022,15:25:19,0.058
12/5/2022,15:25:20,0.05
12/5/2022,15:25:21,0.055
12/5/2022,15:25:22,0.061
12/5/2022,15:25:23,0.048
12/5/2022,15:25:24,0.045
12/5/2022,15:25:25,0.049
12/5/2022,15:25:26,0.06
12/5/2022,15:25:27,0.048
12/5/2022,15:25:28,0.047
12/5/2022,15:25:29,0.057
12/5/2022,15:25:30,0.059
12/5/2022,15:25:31,0.062
12/5/2022,15:25:32,0.045
12/5/2022,15:25:33,0.046
12/5/2022,15:25:34,0.057
12/5/2022,15:25:35,0.071
12/5/2022,15:25:36,0.06
12/5/2022,15:25:37,0.058
12/5/2022,15:25:38,0.067
12/5/2022,15:25:39,0.071
12/5/2022,15:25:40,0.062
12/5/2022,15:25:41,0.071
12/5/2022,15:25:42,0.089
12/5/2022,15:25:43,0.074
12/5/2022,15:25:44,0.076
12/5/2022,15:25:45,0.071
12/5/2022,15:25:46,0.075
12/5/2022,15:25:47,0.087
12/5/2022,15:25:48,0.069
12/5/2022,15:25:49,0.075
12/5/2022,15:25:50,0.095
12/5/2022,15:25:51,0.072
12/5/2022,15:25:52,0.078
12/5/2022,15:25:53,0.081
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,16:24:54,0.086
12/5/2022,16:24:55,0.084
12/5/2022,16:24:56,0.078
12/5/2022,16:24:57,0.065
12/5/2022,16:24:58,0.067
12/5/2022,16:24:59,0.068
12/5/2022,16:25:00,0.075
12/5/2022,16:25:01,0.058
12/5/2022,16:25:02,0.058
12/5/2022,16:25:03,0.06
12/5/2022,16:25:04,0.059
12/5/2022,16:25:05,0.063
12/5/2022,16:25:06,0.05
12/5/2022,16:25:07,0.085
12/5/2022,16:25:08,0.068
12/5/2022,16:25:09,0.067
12/5/2022,16:25:10,0.05
12/5/2022,16:25:11,0.06
12/5/2022,16:25:12,0.058
12/5/2022,16:25:13,0.069
12/5/2022,16:25:14,0.065
12/5/2022,16:25:15,0.06
12/5/2022,16:25:16,0.05
12/5/2022,16:25:17,0.059
12/5/2022,16:25:18,0.058
12/5/2022,16:25:19,0.056
12/5/2022,16:25:20,0.053
12/5/2022,16:25:21,0.056
12/5/2022,16:25:22,0.057
12/5/2022,16:25:23,0.061
12/5/2022,16:25:24,0.048
12/5/2022,16:25:25,0.062
12/5/2022,16:25:26,0.1
12/5/2022,16:25:27,0.067
12/5/2022,16:25:28,0.061
12/5/2022,16:25:29,0.065
12/5/2022,16:25:30,0.052
12/5/2022,16:25:31,0.052
12/5/2022,16:25:32,0.062
12/5/2022,16:25:33,0.066
12/5/2022,16:25:34,0.067
12/5/2022,16:25:35,0.057
12/5/2022,16:25:36,0.048
12/5/2022,16:25:37,0.053
12/5/2022,16:25:38,0.069
12/5/2022,16:25:39,0.05
12/5/2022,16:25:40,0.052
12/5/2022,16:25:41,0.054
12/5/2022,16:25:42,0.056
12/5/2022,16:25:43,0.064
12/5/2022,16:25:44,0.049
12/5/2022,16:25:45,0.068
12/5/2022,16:25:46,0.052
12/5/2022,16:25:47,0.078
12/5/2022,16:25:48,0.048
12/5/2022,16:25:49,0.068
12/5/2022,16:25:50,0.062
12/5/2022,16:25:51,0.048
12/5/2022,16:25:52,0.07
12/5/2022,16:25:53,0.05
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,17:24:54,0.071
12/5/2022,17:24:55,0.068
12/5/2022,17:24:56,0.068
12/5/2022,17:24:57,0.064
12/5/2022,17:24:58,0.068
12/5/2022,17:24:59,0.075
12/5/2022,17:25:00,0.073
12/5/2022,17:25:01,0.087
12/5/2022,17:25:02,0.076
12/5/2022,17:25:03,0.087
12/5/2022,17:25:04,0.074
12/5/2022,17:25:05,0.066
12/5/2022,17:25:06,0.088
12/5/2022,17:25:07,0.064
12/5/2022,17:25:08,0.061
12/5/2022,17:25:09,0.069
12/5/2022,17:25:10,0.059
12/5/2022,17:25:11,0.062
12/5/2022,17:25:12,0.053
12/5/2022,17:25:13,0.059
12/5/2022,17:25:14,0.061
12/5/2022,17:25:15,0.057
12/5/2022,17:25:16,0.072
12/5/2022,17:25:17,0.067
12/5/2022,17:25:18,0.066
12/5/2022,17:25:19,0.052
12/5/2022,17:25:20,0.064
12/5/2022,17:25:21,0.064
12/5/2022,17:25:22,0.068
12/5/2022,17:25:23,0.056
12/5/2022,17:25:24,0.056
12/5/2022,17:25:25,0.053
12/5/2022,17:25:26,0.048
12/5/2022,17:25:27,0.043
12/5/2022,17:25:28,0.042
12/5/2022,17:25:29,0.054
12/5/2022,17:25:30,0.092
12/5/2022,17:25:31,0.095
12/5/2022,17:25:32,0.049
12/5/2022,17:25:33,0.05
12/5/2022,17:25:34,0.049
12/5/2022,17:25:35,0.047
12/5/2022,17:25:36,0.037
12/5/2022,17:25:37,0.043
12/5/2022,17:25:38,0.043
12/5/2022,17:25:39,0.029
12/5/2022,17:25:40,0.058
12/5/2022,17:25:41,0.056
12/5/2022,17:25:42,0.042
12/5/2022,17:25:43,0.047
12/5/2022,17:25:44,0.036
12/5/2022,17:25:45,0.049
12/5/2022,17:25:46,0.06
12/5/2022,17:25:47,0.054
12/5/2022,17:25:48,0.06
12/5/2022,17:25:49,0.056
12/5/2022,17:25:50,0.046
12/5/2022,17:25:51,0.043
12/5/2022,17:25:52,0.044
12/5/2022,17:25:53,0.049
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,18:24:54,0.111
12/5/2022,18:24:55,0.1
12/5/2022,18:24:56,0.11
12/5/2022,18:24:57,0.099
12/5/2022,18:24:58,0.11
12/5/2022,18:24:59,0.119
12/5/2022,18:25:00,0.111
12/5/2022,18:25:01,0.115
12/5/2022,18:25:02,0.124
12/5/2022,18:25:03,0.13
12/5/2022,18:25:04,0.112
12/5/2022,18:25:05,0.14
12/5/2022,18:25:06,0.127
12/5/2022,18:25:07,0.123
12/5/2022,18:25:08,0.142
12/5/2022,18:25:09,0.118
12/5/2022,18:25:10,0.124
12/5/2022,18:25:11,0.127
12/5/2022,18:25:12,0.131
12/5/2022,18:25:13,0.131
12/5/2022,18:25:14,0.133
12/5/2022,18:25:15,0.125
12/5/2022,18:25:16,0.135
12/5/2022,18:25:17,0.125
12/5/2022,18:25:18,0.112
12/5/2022,18:25:19,0.14
12/5/2022,18:25:20,0.122
12/5/2022,18:25:21,0.125
12/5/2022,18:25:22,0.125
12/5/2022,18:25:23,0.109
12/5/2022,18:25:24,0.135
12/5/2022,18:25:25,0.101
12/5/2022,18:25:26,0.128
12/5/2022,18:25:27,0.125
12/5/2022,18:25:28,0.107
12/5/2022,18:25:29,0.107
12/5/2022,18:25:30,0.115
12/5/2022,18:25:31,0.156
12/5/2022,18:25:32,0.131
12/5/2022,18:25:33,0.12
12/5/2022,18:25:34,0.12
12/5/2022,18:25:35,0.116
12/5/2022,18:25:36,0.1
12/5/2022,18:25:37,0.104
12/5/2022,18:25:38,0.144
12/5/2022,18:25:39,0.131
12/5/2022,18:25:40,0.117
12/5/2022,18:25:41,0.103
12/5/2022,18:25:42,0.118
12/5/2022,18:25:43,0.14
12/5/2022,18:25:44,0.114
12/5/2022,18:25:45,0.127
12/5/2022,18:25:46,0.135
12/5/2022,18:25:47,0.121
12/5/2022,18:25:48,0.12
12/5/2022,18:25:49,0.13
12/5/2022,18:25:50,0.114
12/5/2022,18:25:51,0.142
12/5/2022,18:25:52,0.121
12/5/2022,18:25:53,0.135
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,19:24:54,0.123
12/5/2022,19:24:55,0.162
12/5/2022,19:24:56,0.114
12/5/2022,19:24:57,0.119
12/5/2022,19:24:58,0.141
12/5/2022,19:24:59,0.104
12/5/2022,19:25:00,0.109
12/5/2022,19:25:01,0.106
12/5/2022,19:25:02,0.127
12/5/2022,19:25:03,0.103
12/5/2022,19:25:04,0.103
12/5/2022,19:25:05,0.098
12/5/2022,19:25:06,0.109
12/5/2022,19:25:07,0.086
12/5/2022,19:25:08,0.091
12/5/2022,19:25:09,0.095
12/5/2022,19:25:10,0.094
12/5/2022,19:25:11,0.108
12/5/2022,19:25:12,0.117
12/5/2022,19:25:13,0.099
12/5/2022,19:25:14,0.114
12/5/2022,19:25:15,0.133
12/5/2022,19:25:16,0.11
12/5/2022,19:25:17,0.132
12/5/2022,19:25:18,0.128
12/5/2022,19:25:19,0.149
12/5/2022,19:25:20,0.125
12/5/2022,19:25:21,0.18
12/5/2022,19:25:22,0.131
12/5/2022,19:25:23,0.145
12/5/2022,19:25:24,0.117
12/5/2022,19:25:25,0.117
12/5/2022,19:25:26,0.129
12/5/2022,19:25:27,0.137
12/5/2022,19:25:28,0.113
12/5/2022,19:25:29,0.115
12/5/2022,19:25:30,0.113
12/5/2022,19:25:31,0.13
12/5/2022,19:25:32,0.097
12/5/2022,19:25:33,0.141
12/5/2022,19:25:34,0.138
12/5/2022,19:25:35,0.122
12/5/2022,19:25:36,0.104
12/5/2022,19:25:37,0.087
12/5/2022,19:25:38,0.102
12/5/2022,19:25:39,0.109
12/5/2022,19:25:40,0.112
12/5/2022,19:25:41,0.121
12/5/2022,19:25:42,0.112
12/5/2022,19:25:43,0.129
12/5/2022,19:25:44,0.106
12/5/2022,19:25:45,0.103
12/5/2022,19:25:46,0.137
12/5/2022,19:25:47,0.109
12/5/2022,19:25:48,0.127
12/5/2022,19:25:49,0.132
12/5/2022,19:25:50,0.123
12/5/2022,19:25:51,0.126
12/5/2022,19:25:52,0.123
12/5/2022,19:25:53,0.114
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,20:24:54,0.125
12/5/2022,20:24:55,0.105
12/5/2022,20:24:56,0.123
12/5/2022,20:24:57,0.182
12/5/2022,20:24:58,0.13
12/5/2022,20:24:59,0.124
12/5/2022,20:25:00,0.133
12/5/2022,20:25:01,0.119
12/5/2022,20:25:02,0.118
12/5/2022,20:25:03,0.119
12/5/2022,20:25:04,0.115
12/5/2022,20:25:05,0.103
12/5/2022,20:25:06,0.108
12/5/2022,20:25:07,0.106
12/5/2022,20:25:08,0.108
12/5/2022,20:25:09,0.092
12/5/2022,20:25:10,0.097
12/5/2022,20:25:11,0.098
12/5/2022,20:25:12,0.099
12/5/2022,20:25:13,0.12
12/5/2022,20:25:14,0.116
12/5/2022,20:25:15,0.129
12/5/2022,20:25:16,0.096
12/5/2022,20:25:17,0.101
12/5/2022,20:25:18,0.105
12/5/2022,20:25:19,0.123
12/5/2022,20:25:20,0.104
12/5/2022,20:25:21,0.102
12/5/2022,20:25:22,0.107
12/5/2022,20:25:23,0.096
12/5/2022,20:25:24,0.12
12/5/2022,20:25:25,0.115
12/5/2022,20:25:26,0.111
12/5/2022,20:25:27,0.104
12/5/2022,20:25:28,0.105
12/5/2022,20:25:29,0.118
12/5/2022,20:25:30,0.116
12/5/2022,20:25:31,0.135
12/5/2022,20:25:32,0.117
12/5/2022,20:25:33,0.103
12/5/2022,20:25:34,0.115
12/5/2022,20:25:35,0.145
12/5/2022,20:25:36,0.094
12/5/2022,20:25:37,0.093
12/5/2022,20:25:38,0.126
12/5/2022,20:25:39,0.083
12/5/2022,20:25:40,0.109
12/5/2022,20:25:41,0.084
12/5/2022,20:25:42,0.106
12/5/2022,20:25:43,0.121
12/5/2022,20:25:44,0.1
12/5/2022,20:25:45,0.126
12/5/2022,20:25:46,0.089
12/5/2022,20:25:47,0.09
12/5/2022,20:25:48,0.09
12/5/2022,20:25:49,0.146
12/5/2022,20:25:50,0.129
12/5/2022,20:25:51,0.112
12/5/2022,20:25:52,0.116
12/5/2022,20:25:53,0.109
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,21:24:54,0.119
12/5/2022,21:24:55,0.119
12/5/2022,21:24:56,0.119
12/5/2022,21:24:57,0.142
12/5/2022,21:24:58,0.125
12/5/2022,21:24:59,0.144
12/5/2022,21:25:00,0.127
12/5/2022,21:25:01,0.137
12/5/2022,21:25:02,0.212
12/5/2022,21:25:03,0.124
12/5/2022,21:25:04,0.132
12/5/2022,21:25:05,0.14
12/5/2022,21:25:06,0.124
12/5/2022,21:25:07,0.096
12/5/2022,21:25:08,0.116
12/5/2022,21:25:09,0.099
12/5/2022,21:25:10,0.141
12/5/2022,21:25:11,0.113
12/5/2022,21:25:12,0.108
12/5/2022,21:25:13,0.097
12/5/2022,21:25:14,0.106
12/5/2022,21:25:15,0.115
12/5/2022,21:25:16,0.097
12/5/2022,21:25:17,0.11
12/5/2022,21:25:18,0.099
12/5/2022,21:25:19,0.11
12/5/2022,21:25:20,0.108
12/5/2022,21:25:21,0.101
12/5/2022,21:25:22,0.162
12/5/2022,21:25:23,0.092
12/5/2022,21:25:24,0.082
12/5/2022,21:25:25,0.09
12/5/2022,21:25:26,0.114
12/5/2022,21:25:27,0.12
12/5/2022,21:25:28,0.088
12/5/2022,21:25:29,0.094
12/5/2022,21:25:30,0.131
12/5/2022,21:25:31,0.116
12/5/2022,21:25:32,0.087
12/5/2022,21:25:33,0.102
12/5/2022,21:25:34,0.114
12/5/2022,21:25:35,0.087
12/5/2022,21:25:36,0.103
12/5/2022,21:25:37,0.095
12/5/2022,21:25:38,0.114
12/5/2022,21:25:39,0.107
12/5/2022,21:25:40,0.093
12/5/2022,21:25:41,0.129
12/5/2022,21:25:42,0.111
12/5/2022,21:25:43,0.108
12/5/2022,21:25:44,0.128
12/5/2022,21:25:45,0.124
12/5/2022,21:25:46,0.116
12/5/2022,21:25:47,0.131
12/5/2022,21:25:48,0.111
12/5/2022,21:25:49,0.148
12/5/2022,21:25:50,0.117
12/5/2022,21:25:51,0.132
12/5/2022,21:25:52,0.129
12/5/2022,21:25:53,0.104
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,22:24:55,0.113
12/5/2022,22:24:56,0.096
12/5/2022,22:24:57,0.102
12/5/2022,22:24:58,0.112
12/5/2022,22:24:59,0.096
12/5/2022,22:25:00,0.093
12/5/2022,22:25:01,0.089
12/5/2022,22:25:02,0.124
12/5/2022,22:25:03,0.12
12/5/2022,22:25:04,0.124
12/5/2022,22:25:05,0.114
12/5/2022,22:25:06,0.11
12/5/2022,22:25:07,0.094
12/5/2022,22:25:08,0.113
12/5/2022,22:25:09,0.114
12/5/2022,22:25:10,0.106
12/5/2022,22:25:11,0.085
12/5/2022,22:25:12,0.098
12/5/2022,22:25:13,0.123
12/5/2022,22:25:14,0.095
12/5/2022,22:25:15,0.102
12/5/2022,22:25:16,0.081
12/5/2022,22:25:17,0.091
12/5/2022,22:25:18,0.099
12/5/2022,22:25:19,0.102
12/5/2022,22:25:20,0.094
12/5/2022,22:25:21,0.086
12/5/2022,22:25:22,0.085
12/5/2022,22:25:23,0.091
12/5/2022,22:25:24,0.124
12/5/2022,22:25:25,0.119
12/5/2022,22:25:26,0.102
12/5/2022,22:25:27,0.077
12/5/2022,22:25:28,0.081
12/5/2022,22:25:29,0.077
12/5/2022,22:25:30,0.105
12/5/2022,22:25:31,0.069
12/5/2022,22:25:32,0.076
12/5/2022,22:25:33,0.085
12/5/2022,22:25:34,0.075
12/5/2022,22:25:35,0.087
12/5/2022,22:25:36,0.088
12/5/2022,22:25:37,0.08
12/5/2022,22:25:38,0.079
12/5/2022,22:25:39,0.099
12/5/2022,22:25:40,0.084
12/5/2022,22:25:41,0.092
12/5/2022,22:25:42,0.086
12/5/2022,22:25:43,0.092
12/5/2022,22:25:44,0.085
12/5/2022,22:25:45,0.108
12/5/2022,22:25:46,0.078
12/5/2022,22:25:47,0.078
12/5/2022,22:25:48,0.07
12/5/2022,22:25:49,0.135
12/5/2022,22:25:50,0.074
12/5/2022,22:25:51,0.071
12/5/2022,22:25:52,0.087
12/5/2022,22:25:53,0.069
12/5/2022,22:25:54,0.076
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,23:24:55,0.115
12/5/2022,23:24:56,0.114
12/5/2022,23:24:57,0.112
12/5/2022,23:24:58,0.1
12/5/2022,23:24:59,0.094
12/5/2022,23:25:00,0.093
12/5/2022,23:25:01,0.088
12/5/2022,23:25:02,0.087
12/5/2022,23:25:03,0.082
12/5/2022,23:25:04,0.093
12/5/2022,23:25:05,0.083
12/5/2022,23:25:06,0.105
12/5/2022,23:25:07,0.125
